env,dim,obstacles,max_steps,episodes,full_coverage_count,full_coverage_rate,average_coverage,coverage_std,min_coverage,average_steps,steps_std
20x20,20,48,8000,20,1,5.0,98.03977272727273,2.2529322605575963,92.32954545454545,7654.05,1507.9610895178962
20x20,20,48,12000,20,3,15.0,98.50852272727273,1.7738628173954198,92.61363636363636,10651.0,3244.7584039493604
20x20,20,48,16000,20,7,35.0,98.60795454545453,3.8660378566017277,82.10227272727273,13590.6,3824.345256380496
20x20,20,48,20000,20,7,35.0,99.33238636363637,0.8099082551220691,96.5909090909091,16481.55,5429.1169767744
